,Point,sampleID,group,group.1,t-SNE 1,t-SNE 2
3711,1_408.txt,cu_min5_2_9,cu_min5_2,cu_min5,-16.178340911865234,5.291009426116943
3712,1_409.txt,cu_min5_2_10,cu_min5_2,cu_min5,-16.905078887939453,5.1667656898498535
3713,1_410.txt,cu_min5_2_11,cu_min5_2,cu_min5,-15.824317932128906,1.5025928020477295
3714,1_411.txt,cu_min5_2_12,cu_min5_2,cu_min5,-15.030135154724121,2.846219301223755
3715,1_413.txt,cu_min5_2_13,cu_min5_2,cu_min5,-16.33820915222168,2.8304712772369385
3716,1_415.txt,cu_min5_2_14,cu_min5_2,cu_min5,-14.155901908874512,3.614129066467285
3717,1_416.txt,cu_min5_2_15,cu_min5_2,cu_min5,-14.026334762573242,5.729593276977539
3718,1_417.txt,cu_min5_2_16,cu_min5_2,cu_min5,-14.676487922668457,5.022733211517334
3719,1_418.txt,cu_min5_2_17,cu_min5_2,cu_min5,-14.8600435256958,5.158351421356201
3720,1_420.txt,cu_min5_2_18,cu_min5_2,cu_min5,-15.030609130859375,5.115554332733154
3721,1_421.txt,cu_min5_2_19,cu_min5_2,cu_min5,-15.026373863220215,4.773284435272217
3722,1_422.txt,cu_min5_2_20,cu_min5_2,cu_min5,-13.955201148986816,4.903120994567871
3723,1_423.txt,cu_min5_3_1,cu_min5_3,cu_min5,-14.823479652404785,5.404614448547363
3724,1_424.txt,cu_min5_3_2,cu_min5_3,cu_min5,-7.983187675476074,15.142203330993652
3725,1_425.txt,cu_min5_3_3,cu_min5_3,cu_min5,-16.285442352294922,2.169921875
3726,1_426.txt,cu_min5_3_4,cu_min5_3,cu_min5,-14.807418823242188,2.8295369148254395
3727,1_427.txt,cu_min5_3_5,cu_min5_3,cu_min5,-17.194137573242188,4.179210662841797
3728,1_428.txt,cu_min5_3_6,cu_min5_3,cu_min5,-16.72169303894043,3.397921085357666
3729,1_429.txt,cu_min5_3_7,cu_min5_3,cu_min5,-14.854372024536133,4.278857707977295
3730,1_431.txt,cu_min5_3_8,cu_min5_3,cu_min5,-16.0933837890625,5.9749932289123535
3731,1_433.txt,cu_min5_3_9,cu_min5_3,cu_min5,-7.88170051574707,14.096952438354492
3732,1_434.txt,cu_min5_3_10,cu_min5_3,cu_min5,-17.53082847595215,7.998522758483887
3733,1_435.txt,cu_min5_3_11,cu_min5_3,cu_min5,-16.06714630126953,4.602426528930664
3734,1_436.txt,cu_min5_3_12,cu_min5_3,cu_min5,-7.98356294631958,14.377181053161621
3735,1_437.txt,cu_min5_3_13,cu_min5_3,cu_min5,-17.6131534576416,7.231868743896484
3736,1_439.txt,cu_min5_3_14,cu_min5_3,cu_min5,-17.06463050842285,6.718817710876465
3737,1_440.txt,cu_min5_3_15,cu_min5_3,cu_min5,-17.51023292541504,6.612442970275879
3738,1_441.txt,cu_min5_3_16,cu_min5_3,cu_min5,-17.255369186401367,6.338607311248779
3739,1_442.txt,cu_min5_3_17,cu_min5_3,cu_min5,-17.174755096435547,6.345767021179199
3740,1_443.txt,cu_min5_3_18,cu_min5_3,cu_min5,-17.700687408447266,5.314088821411133
3741,1_447.txt,cu_min5_3_19,cu_min5_3,cu_min5,-15.798534393310547,4.026937484741211
3742,1_448.txt,cu_min5_3_20,cu_min5_3,cu_min5,-17.435632705688477,4.018819332122803
3803,1_548.txt,cu_min10_1_1,cu_min10_1,cu_min10,-16.22039794921875,10.905725479125977
3804,1_549.txt,cu_min10_1_2,cu_min10_1,cu_min10,-13.813512802124023,8.444734573364258
3805,1_550.txt,cu_min10_1_3,cu_min10_1,cu_min10,-14.327851295471191,11.884815216064453
3806,1_551.txt,cu_min10_1_4,cu_min10_1,cu_min10,-14.973465919494629,10.506552696228027
3807,1_552.txt,cu_min10_1_5,cu_min10_1,cu_min10,-14.432884216308594,8.73535442352295
3808,1_554.txt,cu_min10_1_6,cu_min10_1,cu_min10,-14.122889518737793,11.30394458770752
3809,1_555.txt,cu_min10_1_7,cu_min10_1,cu_min10,-14.726993560791016,8.27394962310791
3810,1_557.txt,cu_min10_1_8,cu_min10_1,cu_min10,-15.55683708190918,10.304400444030762
3811,1_558.txt,cu_min10_1_9,cu_min10_1,cu_min10,-14.429442405700684,9.28210735321045
3812,1_559.txt,cu_min10_1_10,cu_min10_1,cu_min10,-14.305749893188477,10.724284172058105
3813,1_560.txt,cu_min10_1_11,cu_min10_1,cu_min10,-14.721972465515137,9.39269733428955
3814,1_562.txt,cu_min10_1_12,cu_min10_1,cu_min10,-15.709507942199707,9.61854076385498
3815,1_563.txt,cu_min10_1_13,cu_min10_1,cu_min10,-14.61361026763916,9.572343826293945
3816,1_564.txt,cu_min10_1_14,cu_min10_1,cu_min10,-14.791108131408691,11.534464836120605
3817,1_565.txt,cu_min10_1_15,cu_min10_1,cu_min10,-15.862520217895508,12.079141616821289
